district,week_start,week_end_sunday,iso_year,iso_week,imd_rain_mm,week_start_imd,nasa_prectotcorr,T2M_MAX,T2M_MIN,T2M,RH2M
Raichur,2016-07-04,2016-07-10,2016,27,9.655662409961224,2016-07-11,10.5,31.74142857142857,23.207142857142856,26.857142857142858,74.39428571428572
Raichur,2016-07-11,2016-07-17,2016,28,8.525175735975305,2016-07-18,12.4,32.357142857142854,23.448571428571427,27.22142857142857,71.89571428571428
Raichur,2016-07-18,2016-07-24,2016,29,57.07949673384428,2016-07-25,5.88,33.425714285714285,22.84142857142857,27.52142857142857,69.17999999999999
Raichur,2016-07-25,2016-07-31,2016,30,74.36776044716437,2016-08-01,41.45,30.05857142857143,22.37,25.735714285714288,77.14
Raichur,2016-08-01,2016-08-07,2016,31,10.799713484942911,2016-08-08,71.17,29.442857142857143,22.15,25.428571428571427,80.61285714285714
Raichur,2016-08-08,2016-08-14,2016,32,3.508316940317552,2016-08-15,6.09,31.142857142857142,21.987142857142857,25.87714285714286,76.65285714285713
Raichur,2016-08-15,2016-08-21,2016,33,1.2153321939210098,2016-08-22,5.28,32.24285714285715,21.95142857142857,26.465714285714284,73.67571428571429
Raichur,2016-08-22,2016-08-28,2016,34,5.943966026107471,2016-08-29,0.96,33.895714285714284,21.84142857142857,27.255714285714284,68.88285714285715
Raichur,2016-08-29,2016-09-04,2016,35,37.80111194898685,2016-09-05,12.91,32.894285714285715,22.63,27.197142857142858,71.58571428571429
Raichur,2016-09-05,2016-09-11,2016,36,5.963553720464309,2016-09-12,37.05,31.11428571428572,21.74,25.77,75.24857142857142
Raichur,2016-09-12,2016-09-18,2016,37,112.3147016968578,2016-09-19,11.94,32.00714285714286,21.11285714285714,25.857142857142858,70.35142857142857
Raichur,2016-09-19,2016-09-25,2016,38,42.29156293782096,2016-09-26,110.06,28.78857142857143,21.268571428571427,24.382857142857144,82.55428571428571
Raichur,2016-09-26,2016-10-02,2016,39,29.17734106257558,2016-10-03,51.09,28.80857142857143,21.72,24.55,85.28
Raichur,2016-10-03,2016-10-09,2016,40,1.467824819187323,2016-10-10,4.86,30.0,21.685714285714287,25.37142857142857,81.09714285714287
Raichur,2016-10-10,2016-10-16,2016,41,17.07447901368141,2016-10-17,15.55,30.645714285714288,20.97,25.33142857142857,77.50999999999999
Raichur,2016-10-17,2016-10-23,2016,42,0.0,2016-10-24,1.24,30.712857142857143,18.47714285714286,24.068571428571428,71.31714285714285
Raichur,2016-10-24,2016-10-30,2016,43,0.0,2016-10-31,0.0,31.082857142857144,16.591428571428573,23.04142857142857,62.42428571428572
Raichur,2016-10-31,2016-11-06,2016,44,0.6202744779487451,2016-11-07,0.08,32.13142857142857,18.19,24.45285714285714,67.0
Raichur,2016-11-07,2016-11-13,2016,45,0.0,2016-11-14,0.01,32.57857142857143,17.97142857142857,24.305714285714288,61.91857142857143
Raichur,2016-11-14,2016-11-20,2016,46,0.4311521351337433,2016-11-21,0.01,32.387142857142855,14.51,22.724285714285717,50.597142857142856
Raichur,2016-11-21,2016-11-27,2016,47,0.0,2016-11-28,0.09,33.18857142857143,18.72714285714286,25.165714285714284,52.47285714285714
Raichur,2016-11-28,2016-12-04,2016,48,0.0,2016-12-05,0.0,33.864285714285714,14.042857142857144,22.845714285714287,37.385714285714286
Raichur,2016-12-05,2016-12-11,2016,49,0.0,2016-12-12,1.24,33.55714285714286,17.96857142857143,25.05,49.34285714285715
Raichur,2016-12-12,2016-12-18,2016,50,1.36745789150397,2016-12-19,0.1,32.35285714285714,14.124285714285715,22.50857142857143,36.80142857142857
Raichur,2016-12-19,2016-12-25,2016,51,0.0,2016-12-26,2.18,32.57714285714285,18.71142857142857,24.867142857142856,53.675714285714285
Raichur,2016-12-26,2017-01-01,2016,52,0.0,2017-01-02,0.0,32.98428571428571,13.547142857142855,22.26,29.445714285714285
Raichur,2017-01-02,2017-01-08,2017,1,0.0,2017-01-09,0.0,31.542857142857144,13.967142857142855,22.08,45.75571428571429
Raichur,2017-01-09,2017-01-15,2017,2,0.0,2017-01-16,0.0,31.64428571428571,13.394285714285717,21.934285714285718,36.84142857142857
Raichur,2017-01-16,2017-01-22,2017,3,0.0,2017-01-23,0.0,30.924285714285716,15.624285714285715,23.035714285714285,44.71142857142858
Raichur,2017-01-23,2017-01-29,2017,4,0.0,2017-01-30,0.0,32.08714285714286,15.492857142857144,23.44142857142857,44.62428571428571
Raichur,2017-01-30,2017-02-05,2017,5,0.0,2017-02-06,0.02,33.28142857142858,17.591428571428573,24.98857142857143,42.82142857142857
Raichur,2017-02-06,2017-02-12,2017,6,0.0,2017-02-13,0.0,34.02571428571429,15.581428571428573,24.72571428571428,34.675714285714285
Raichur,2017-02-13,2017-02-19,2017,7,0.0,2017-02-20,0.0,34.37428571428571,15.444285714285714,24.65142857142857,32.52428571428571
Raichur,2017-02-20,2017-02-26,2017,8,0.0,2017-02-27,0.0,35.15857142857143,17.06714285714286,25.8,34.33714285714286
Raichur,2017-02-27,2017-03-05,2017,9,0.0,2017-03-06,0.0,37.76142857142857,18.01,27.68857142857143,22.34142857142857
Raichur,2017-03-06,2017-03-12,2017,10,0.0,2017-03-13,0.0,37.37857142857143,18.64428571428571,27.90142857142857,27.082857142857144
Raichur,2017-03-13,2017-03-19,2017,11,19.005791048208877,2017-03-20,0.0,37.42142857142857,19.15142857142857,28.551428571428573,23.127142857142854
Raichur,2017-03-20,2017-03-26,2017,12,0.0,2017-03-27,24.35,35.94428571428572,20.83857142857143,28.66857142857143,45.92714285714286
Raichur,2017-03-27,2017-04-02,2017,13,0.0088308323174715,2017-04-03,0.0,38.92714285714286,20.1,29.90428571428572,32.112857142857145
Raichur,2017-04-03,2017-04-09,2017,14,0.0,2017-04-10,0.1,40.89714285714285,24.12857142857143,32.65714285714286,27.14428571428571
Raichur,2017-04-10,2017-04-16,2017,15,0.0,2017-04-17,0.22,41.55285714285714,25.75857142857143,33.99428571428571,25.41
Raichur,2017-04-17,2017-04-23,2017,16,0.0,2017-04-24,0.0,41.87714285714286,23.821428571428573,32.66142857142857,25.18
Raichur,2017-04-24,2017-04-30,2017,17,6.469123406956593,2017-05-01,0.0,42.20142857142857,24.56142857142857,33.691428571428574,26.322857142857146
Raichur,2017-05-01,2017-05-07,2017,18,4.462923131883144,2017-05-08,5.97,41.18857142857143,26.754285714285714,34.17142857142857,27.322857142857146
Raichur,2017-05-08,2017-05-14,2017,19,10.519220407431323,2017-05-15,1.63,40.83571428571429,27.54142857142857,34.27428571428572,31.287142857142857
Raichur,2017-05-15,2017-05-21,2017,20,11.984770206113655,2017-05-22,10.07,40.08,27.22142857142857,33.614285714285714,38.89714285714285
Raichur,2017-05-22,2017-05-28,2017,21,1.020421765744686,2017-05-29,0.04,41.61,26.647142857142857,34.01714285714286,37.58571428571429
Raichur,2017-05-29,2017-06-04,2017,22,2.7369223187367124,2017-06-05,0.5800000000000001,41.16142857142857,28.198571428571427,34.62714285714286,36.705714285714286
Raichur,2017-06-05,2017-06-11,2017,23,45.44030234590173,2017-06-12,3.0,39.17428571428571,26.09857142857143,32.45142857142857,48.26285714285715
Raichur,2017-06-12,2017-06-18,2017,24,41.5360594317317,2017-06-19,63.24,33.09,23.377142857142854,27.537142857142857,68.70142857142856
Raichur,2017-06-19,2017-06-25,2017,25,25.401789928476013,2017-06-26,53.57,32.29,23.10142857142857,27.08142857142857,73.50857142857141
Raichur,2017-06-26,2017-07-02,2017,26,2.4345374181866646,2017-07-03,11.7,32.824285714285715,23.07857142857143,27.29142857142857,71.74571428571429
Raichur,2017-07-03,2017-07-09,2017,27,8.457903575152159,2017-07-10,1.34,32.86714285714286,23.10571428571429,27.437142857142856,70.01857142857143
Raichur,2017-07-10,2017-07-16,2017,28,8.626751013100149,2017-07-17,18.23,32.21857142857143,22.665714285714284,27.02142857142857,69.99142857142857
Raichur,2017-07-17,2017-07-23,2017,29,4.595412415762743,2017-07-24,4.73,31.8,22.804285714285715,26.702857142857145,70.41857142857143
Raichur,2017-07-24,2017-07-30,2017,30,7.56728310448428,2017-07-31,21.18,32.96142857142858,22.924285714285716,27.27857142857143,70.44571428571429
Raichur,2017-07-31,2017-08-06,2017,31,9.832052052021028,2017-08-07,12.57,34.787142857142854,22.798571428571428,28.045714285714286,66.79857142857144
Raichur,2017-08-07,2017-08-13,2017,32,40.77456367512544,2017-08-14,8.120000000000001,33.964285714285715,23.02428571428572,27.84714285714286,67.33714285714287
Raichur,2017-08-14,2017-08-20,2017,33,14.275835710888106,2017-08-21,27.360000000000003,32.96142857142857,22.794285714285717,27.237142857142857,70.38714285714285
Raichur,2017-08-21,2017-08-27,2017,34,52.18885261068742,2017-08-28,12.01,31.502857142857145,22.325714285714287,26.324285714285715,70.66
Raichur,2017-08-28,2017-09-03,2017,35,40.81176628669103,2017-09-04,55.14,33.05285714285714,22.78,27.14428571428571,72.55999999999999
Raichur,2017-09-04,2017-09-10,2017,36,78.57591381048162,2017-09-11,15.02,33.29857142857143,22.554285714285715,27.44857142857143,70.99285714285715
Raichur,2017-09-11,2017-09-17,2017,37,56.477058444172144,2017-09-18,50.18,30.53428571428572,22.984285714285715,26.447142857142858,81.03142857142858
Raichur,2017-09-18,2017-09-24,2017,38,21.291723572959505,2017-09-25,49.55,30.262857142857143,22.46142857142857,25.96142857142857,79.78428571428572
Raichur,2017-09-25,2017-10-01,2017,39,67.68607229118545,2017-10-02,5.98,30.585714285714285,21.50857142857143,25.635714285714283,78.51571428571428
Raichur,2017-10-02,2017-10-08,2017,40,50.64464131866892,2017-10-09,71.8,29.395714285714288,22.164285714285715,25.467142857142857,83.69714285714285
Raichur,2017-10-09,2017-10-15,2017,41,89.34731284094353,2017-10-16,53.66,29.25714285714286,22.54142857142857,25.41,85.77857142857144
Raichur,2017-10-16,2017-10-22,2017,42,18.48776087164879,2017-10-23,65.5,29.122857142857143,22.17571428571429,25.43142857142857,84.67
Raichur,2017-10-23,2017-10-29,2017,43,5.41072301628689,2017-10-30,0.32,29.844285714285714,19.705714285714286,24.24857142857143,77.27285714285713
Raichur,2017-10-30,2017-11-05,2017,44,0.0,2017-11-06,0.75,29.062857142857144,19.442857142857143,23.712857142857143,79.88571428571429
Raichur,2017-11-06,2017-11-12,2017,45,0.0821696519851684,2017-11-13,0.15,28.305714285714288,16.785714285714285,22.082857142857144,78.42142857142858
Raichur,2017-11-13,2017-11-19,2017,46,0.0262333924571673,2017-11-20,0.02,29.374285714285715,16.434285714285714,22.321428571428573,71.53714285714285
Raichur,2017-11-20,2017-11-26,2017,47,0.1840804815292358,2017-11-27,0.0,30.981428571428573,19.654285714285717,24.924285714285716,73.46571428571428
Raichur,2017-11-27,2017-12-03,2017,48,0.0,2017-12-04,0.0,31.685714285714287,18.647142857142857,24.381428571428568,66.98428571428572
Raichur,2017-12-04,2017-12-10,2017,49,0.0,2017-12-11,0.0,30.294285714285717,16.0,22.167142857142856,66.71571428571428
Raichur,2017-12-11,2017-12-17,2017,50,0.0,2017-12-18,1.06,31.91142857142857,16.642857142857142,23.54714285714286,59.45857142857143
Raichur,2017-12-18,2017-12-24,2017,51,0.0,2017-12-25,0.0,32.12428571428571,16.321428571428573,23.512857142857143,52.63857142857143
Raichur,2017-12-25,2017-12-31,2017,52,0.0,2018-01-01,0.0,31.321428571428573,13.704285714285716,21.604285714285712,48.63857142857143
Raichur,2018-01-01,2018-01-07,2018,1,0.0,2018-01-08,0.0,31.10571428571429,13.62142857142857,21.61285714285714,48.21857142857143
Raichur,2018-01-08,2018-01-14,2018,2,0.0,2018-01-15,0.32,31.018571428571427,14.737142857142857,22.448571428571427,42.65
Raichur,2018-01-15,2018-01-21,2018,3,0.0,2018-01-22,0.0,33.12,16.945714285714285,24.58857142857143,46.24857142857143
Raichur,2018-01-22,2018-01-28,2018,4,0.0,2018-01-29,0.0,32.301428571428566,15.102857142857143,23.28,36.33142857142857
Raichur,2018-01-29,2018-02-04,2018,5,0.0,2018-02-05,0.0,32.21857142857143,14.578571428571427,23.134285714285717,33.114285714285714
Raichur,2018-02-05,2018-02-11,2018,6,0.0,2018-02-12,0.0,33.36857142857143,14.147142857142857,23.27857142857143,25.882857142857144
Raichur,2018-02-12,2018-02-18,2018,7,0.0,2018-02-19,0.33,33.24857142857143,19.5,26.3,34.89
Raichur,2018-02-19,2018-02-25,2018,8,0.0,2018-02-26,0.0,34.27428571428572,17.908571428571427,25.83,35.36857142857143
Raichur,2018-02-26,2018-03-04,2018,9,0.0,2018-03-05,0.0,35.59428571428571,17.73857142857143,26.43,31.388571428571428
Raichur,2018-03-05,2018-03-11,2018,10,0.0,2018-03-12,0.0,37.151428571428575,17.53857142857143,27.488571428571426,21.002857142857145
Raichur,2018-03-12,2018-03-18,2018,11,0.0,2018-03-19,0.0,38.08857142857143,19.217142857142857,28.512857142857143,26.09857142857143
Raichur,2018-03-19,2018-03-25,2018,12,0.0,2018-03-26,2.58,36.49142857142857,22.95,29.551428571428573,37.66571428571428
Raichur,2018-03-26,2018-04-01,2018,13,0.0,2018-04-02,0.05,39.31142857142857,22.777142857142856,31.21142857142857,26.02285714285714
Raichur,2018-04-02,2018-04-08,2018,14,0.0,2018-04-09,0.51,39.667142857142856,23.44,31.704285714285717,27.232857142857146
Raichur,2018-04-09,2018-04-15,2018,15,0.0,2018-04-16,6.55,39.26857142857143,24.794285714285717,32.00142857142857,33.94285714285714
Raichur,2018-04-16,2018-04-22,2018,16,0.0,2018-04-23,2.25,39.33285714285714,25.487142857142857,32.55,36.84
Raichur,2018-04-23,2018-04-29,2018,17,0.0,2018-04-30,3.13,42.03714285714285,26.18142857142857,34.41571428571429,28.794285714285717
Raichur,2018-04-30,2018-05-06,2018,18,0.0,2018-05-07,1.11,42.24571428571429,24.884285714285717,33.92428571428572,24.49571428571429
Raichur,2018-05-07,2018-05-13,2018,19,0.0,2018-05-14,4.08,41.91428571428571,27.24142857142857,34.58571428571429,32.521428571428565
Raichur,2018-05-14,2018-05-20,2018,20,0.0,2018-05-21,6.25,38.50857142857143,26.707142857142856,32.43571428571428,44.462857142857146
Raichur,2018-05-21,2018-05-27,2018,21,0.0,2018-05-28,7.279999999999999,38.82857142857143,25.238571428571426,32.021428571428565,47.5
Raichur,2018-05-28,2018-06-03,2018,22,0.0,2018-06-04,6.77,39.88857142857143,25.974285714285717,32.75285714285714,46.04285714285714
Raichur,2018-06-04,2018-06-10,2018,23,0.0,2018-06-11,32.04,35.462857142857146,25.99285714285714,30.17,63.08142857142857
Raichur,2018-06-11,2018-06-17,2018,24,0.0,2018-06-18,27.37,31.17,23.71,26.804285714285715,76.17999999999999
Raichur,2018-06-18,2018-06-24,2018,25,0.0,2018-06-25,1.78,33.55714285714286,23.25714285714286,27.87285714285714,68.21428571428571
Raichur,2018-06-25,2018-07-01,2018,26,0.0,2018-07-02,1.18,32.832857142857144,22.80857142857143,27.217142857142854,68.52
Raichur,2018-07-02,2018-07-08,2018,27,0.0,2018-07-09,4.55,33.92428571428572,22.90285714285714,27.802857142857142,63.41857142857143
Raichur,2018-07-09,2018-07-15,2018,28,0.0,2018-07-16,11.76,32.5,23.18857142857143,27.11428571428572,66.82714285714286
Raichur,2018-07-16,2018-07-22,2018,29,0.0,2018-07-23,14.96,33.09285714285714,23.02285714285714,27.164285714285715,70.28857142857143
Raichur,2018-07-23,2018-07-29,2018,30,0.0,2018-07-30,0.8500000000000001,33.52285714285714,23.352857142857143,27.74,65.8
Raichur,2018-07-30,2018-08-05,2018,31,0.0,2018-08-06,1.12,35.24714285714286,23.38,28.58428571428572,60.99428571428571
Raichur,2018-08-06,2018-08-12,2018,32,0.0,2018-08-13,8.52,34.09428571428571,23.145714285714288,27.92142857142857,62.56142857142857
Raichur,2018-08-13,2018-08-19,2018,33,0.0,2018-08-20,17.49,32.755714285714284,22.942857142857143,27.02142857142857,66.32000000000001
Raichur,2018-08-20,2018-08-26,2018,34,0.0,2018-08-27,22.31,32.012857142857136,22.435714285714287,26.422857142857143,71.60714285714286
Raichur,2018-08-27,2018-09-02,2018,35,0.0,2018-09-03,7.2,33.01,21.964285714285715,26.754285714285714,68.93285714285715
Raichur,2018-09-03,2018-09-09,2018,36,0.0,2018-09-10,10.57,33.051428571428566,21.914285714285715,26.86285714285714,68.34714285714286
Raichur,2018-09-10,2018-09-16,2018,37,0.0,2018-09-17,0.1,34.371428571428574,21.75,27.65571428571429,59.25428571428571
Raichur,2018-09-17,2018-09-23,2018,38,0.0,2018-09-24,23.44,34.94428571428572,22.648571428571422,28.472857142857144,60.05
Raichur,2018-09-24,2018-09-30,2018,39,0.0,2018-10-01,29.33,32.21,21.52857142857143,26.472857142857144,70.42142857142856
Raichur,2018-10-01,2018-10-07,2018,40,0.0,2018-10-08,16.7,33.044285714285714,22.677142857142854,27.49,71.98571428571428
Raichur,2018-10-08,2018-10-14,2018,41,0.0,2018-10-15,0.06,34.84,21.502857142857145,27.627142857142854,63.91
Raichur,2018-10-15,2018-10-21,2018,42,0.0,2018-10-22,0.01,36.167142857142856,21.627142857142854,28.54,51.11
Raichur,2018-10-22,2018-10-28,2018,43,0.0,2018-10-29,23.35,32.98285714285714,20.622857142857143,26.292857142857144,64.56285714285714
Raichur,2018-10-29,2018-11-04,2018,44,0.0,2018-11-05,0.03,34.63,19.478571428571428,26.524285714285718,48.41571428571429
Raichur,2018-11-05,2018-11-11,2018,45,0.0,2018-11-12,0.0,35.02428571428571,20.34142857142857,27.43,51.37428571428571
Raichur,2018-11-12,2018-11-18,2018,46,0.0,2018-11-19,0.01,35.18142857142857,19.53142857142857,26.83,40.09142857142857
Raichur,2018-11-19,2018-11-25,2018,47,0.0,2018-11-26,2.17,34.51428571428571,19.077142857142857,26.374285714285715,45.544285714285714
Raichur,2018-11-26,2018-12-02,2018,48,0.0,2018-12-03,0.0,33.83428571428571,20.458571428571428,26.45285714285714,47.66
Raichur,2018-12-03,2018-12-09,2018,49,0.0,2018-12-10,0.0,31.71142857142857,16.56714285714286,23.59857142857143,52.55
Raichur,2018-12-10,2018-12-16,2018,50,0.0,2018-12-17,0.04,33.029999999999994,20.542857142857144,26.56,56.06428571428571
Raichur,2018-12-17,2018-12-23,2018,51,0.0,2018-12-24,3.29,31.78428571428572,17.834285714285716,24.40571428571429,47.93142857142857
Raichur,2018-12-24,2018-12-30,2018,52,0.0,2018-12-31,0.03,30.95,16.657142857142855,23.388571428571428,57.45285714285715
Raichur,2018-12-31,2019-01-06,2019,1,0.0,2019-01-07,0.0,31.277142857142856,14.51,22.264285714285712,34.3
Raichur,2019-01-07,2019-01-13,2019,2,0.0,2019-01-14,0.0,31.634285714285717,12.781428571428572,21.427142857142854,39.441428571428574
Raichur,2019-01-14,2019-01-20,2019,3,0.0,2019-01-21,0.0,32.13285714285714,14.15,22.49285714285714,40.470000000000006
Raichur,2019-01-21,2019-01-27,2019,4,4.032310873270035,2019-01-28,0.0,32.51714285714286,14.797142857142855,23.051428571428573,41.75
Raichur,2019-01-28,2019-02-03,2019,5,0.1994558051228523,2019-02-04,9.71,32.10428571428572,17.745714285714286,24.49285714285714,49.48857142857143
Raichur,2019-02-04,2019-02-10,2019,6,0.0,2019-02-11,0.04,31.158571428571427,14.104285714285714,22.06,52.285714285714285
Raichur,2019-02-11,2019-02-17,2019,7,0.0,2019-02-18,0.07,34.33857142857143,17.82,25.85,41.30142857142857
Raichur,2019-02-18,2019-02-24,2019,8,0.0,2019-02-25,0.02,35.745714285714286,18.684285714285718,27.087142857142855,36.33
Raichur,2019-02-25,2019-03-03,2019,9,0.0,2019-03-04,0.0,37.99714285714286,19.66,28.821428571428573,29.937142857142856
Raichur,2019-03-04,2019-03-10,2019,10,0.0,2019-03-11,0.0,37.45285714285715,20.09714285714286,28.818571428571428,28.09857142857143
Raichur,2019-03-11,2019-03-17,2019,11,0.0,2019-03-18,0.0,38.46142857142858,20.574285714285715,29.532857142857143,26.604285714285712
Raichur,2019-03-18,2019-03-24,2019,12,0.0,2019-03-25,0.0,39.37,21.87857142857143,30.59,25.43142857142857
Raichur,2019-03-25,2019-03-31,2019,13,0.3392979726195335,2019-04-01,0.18,40.175714285714285,23.294285714285717,31.97714285714286,25.785714285714285
Raichur,2019-04-01,2019-04-07,2019,14,3.095046615228057,2019-04-08,1.54,41.392857142857146,25.647142857142857,33.614285714285714,26.52
Raichur,2019-04-08,2019-04-14,2019,15,1.7250987564524016,2019-04-15,2.46,41.29285714285714,24.72,33.387142857142855,25.39
Raichur,2019-04-15,2019-04-21,2019,16,0.0989896394312381,2019-04-22,6.529999999999999,41.64857142857143,26.297142857142852,33.84142857142857,28.28
Raichur,2019-04-22,2019-04-28,2019,17,0.0,2019-04-29,2.19,41.19857142857143,25.35,33.37285714285714,27.75
Raichur,2019-04-29,2019-05-05,2019,18,9.644963001211485,2019-05-06,1.23,42.52285714285714,27.027142857142856,34.90714285714286,28.022857142857145
Raichur,2019-05-06,2019-05-12,2019,19,0.0,2019-05-13,6.43,41.35714285714285,25.592857142857145,33.50857142857143,32.34571428571429
Raichur,2019-05-13,2019-05-19,2019,20,0.0,2019-05-20,0.38,41.86714285714286,27.33857142857143,34.705714285714286,32.222857142857144
Raichur,2019-05-20,2019-05-26,2019,21,9.127280104905369,2019-05-27,0.35,43.22857142857144,28.124285714285715,36.021428571428565,23.57
Raichur,2019-05-27,2019-06-02,2019,22,12.931665416806936,2019-06-03,6.5200000000000005,42.58571428571429,28.455714285714286,35.43714285714286,36.81
Raichur,2019-06-03,2019-06-09,2019,23,27.44021465877692,2019-06-10,16.9,41.09285714285714,28.071428571428573,34.35428571428572,41.25142857142857
Raichur,2019-06-10,2019-06-16,2019,24,2.8546157591044903,2019-06-17,6.75,37.84571428571429,26.091428571428573,31.648571428571422,56.05
Raichur,2019-06-17,2019-06-23,2019,25,14.2156397352616,2019-06-24,0.77,37.74714285714286,25.38714285714286,31.127142857142854,51.04285714285714
Raichur,2019-06-24,2019-06-30,2019,26,12.878716848790646,2019-07-01,10.43,35.315714285714286,25.194285714285712,29.75142857142857,59.62428571428571
Raichur,2019-07-01,2019-07-07,2019,27,10.166154067963362,2019-07-08,15.55,33.18857142857143,24.032857142857143,28.132857142857144,66.15
Raichur,2019-07-08,2019-07-14,2019,28,5.232938778897127,2019-07-15,6.25,33.64142857142857,23.912857142857145,28.204285714285717,68.29428571428572
Raichur,2019-07-15,2019-07-21,2019,29,44.42262065721055,2019-07-22,9.12,33.79714285714285,23.65714285714285,28.02142857142857,66.40285714285714
Raichur,2019-07-22,2019-07-28,2019,30,18.60238556812207,2019-07-29,17.240000000000002,32.27428571428572,23.622857142857143,27.414285714285715,70.34
Raichur,2019-07-29,2019-08-04,2019,31,20.755718151728317,2019-08-05,13.62,30.79142857142857,23.292857142857144,26.47142857142857,75.09714285714286
Raichur,2019-08-05,2019-08-11,2019,32,9.550935433556637,2019-08-12,50.76,31.75142857142857,22.83142857142857,26.59857142857143,71.76714285714286
Raichur,2019-08-12,2019-08-18,2019,33,7.147917771091064,2019-08-19,10.73,31.43142857142857,23.22142857142857,26.74428571428572,73.98
Raichur,2019-08-19,2019-08-25,2019,34,27.738406534617145,2019-08-26,13.25,32.05285714285714,23.075714285714287,27.017142857142854,74.35000000000001
Raichur,2019-08-26,2019-09-01,2019,35,24.29790024831891,2019-09-02,32.58,31.872857142857143,22.538571428571423,26.482857142857146,74.48571428571428
Raichur,2019-09-02,2019-09-08,2019,36,13.292845245450737,2019-09-09,12.24,32.57142857142857,22.26571428571429,26.697142857142858,73.14714285714285
Raichur,2019-09-09,2019-09-15,2019,37,3.002259513984124,2019-09-16,46.24,31.002857142857145,22.435714285714287,26.048571428571428,77.59571428571428
Raichur,2019-09-16,2019-09-22,2019,38,92.22610024238628,2019-09-23,17.65,32.11857142857143,22.375714285714285,26.641428571428573,75.09571428571428
Raichur,2019-09-23,2019-09-29,2019,39,93.82005631923676,2019-09-30,43.63,30.958571428571428,22.44857142857143,26.21857142857143,80.43142857142857
Raichur,2019-09-30,2019-10-06,2019,40,19.729222713038325,2019-10-07,33.46,29.882857142857144,22.48428571428571,25.72571428571428,82.33571428571429
Raichur,2019-10-07,2019-10-13,2019,41,43.30827247103055,2019-10-14,23.63,29.821428571428573,21.79714285714286,25.738571428571426,79.48142857142857
Raichur,2019-10-14,2019-10-20,2019,42,12.815933926030992,2019-10-21,18.07,29.458571428571428,22.27428571428572,25.675714285714285,82.38714285714286
Raichur,2019-10-21,2019-10-27,2019,43,22.02510933453838,2019-10-28,28.58,29.34714285714286,21.85571428571429,24.877142857142854,83.37285714285714
Raichur,2019-10-28,2019-11-03,2019,44,6.178959224373102,2019-11-04,27.85,29.224285714285717,21.43285714285714,24.654285714285717,83.89857142857143
Raichur,2019-11-04,2019-11-10,2019,45,1.2725480558971565,2019-11-11,5.54,30.56,21.417142857142856,25.262857142857143,80.09714285714286
Raichur,2019-11-11,2019-11-17,2019,46,0.0,2019-11-18,4.27,32.128571428571426,20.88,26.275714285714287,70.25857142857143
Raichur,2019-11-18,2019-11-24,2019,47,0.0,2019-11-25,0.18,31.77142857142857,19.877142857142854,24.978571428571428,72.34142857142857
Raichur,2019-11-25,2019-12-01,2019,48,0.0,2019-12-02,0.19,31.555714285714284,17.928571428571427,23.635714285714283,69.95428571428572
Raichur,2019-12-02,2019-12-08,2019,49,0.3020161775251229,2019-12-09,4.25,31.81714285714286,19.38,24.768571428571427,69.93285714285715
Raichur,2019-12-09,2019-12-15,2019,50,0.0,2019-12-16,1.23,31.104285714285712,18.642857142857142,24.06571428571429,68.09142857142857
Raichur,2019-12-16,2019-12-22,2019,51,0.0,2019-12-23,0.0,32.10428571428572,19.055714285714284,24.912857142857145,63.955714285714286
Raichur,2019-12-23,2019-12-29,2019,52,0.0,2019-12-30,0.0,31.94857142857143,18.66142857142857,24.65428571428572,61.82142857142857
Raichur,2019-12-30,2020-01-05,2020,1,1.0284088924527168,2020-01-06,0.0,31.99428571428572,19.50714285714286,25.205714285714286,60.07857142857143
Raichur,2020-01-06,2020-01-12,2020,2,0.0,2020-01-13,1.1800000000000002,32.48428571428571,19.774285714285718,25.642857142857142,59.62857142857143
Raichur,2020-01-13,2020-01-19,2020,3,0.0,2020-01-20,0.01,32.66857142857143,19.28428571428572,25.388571428571428,57.18
Raichur,2020-01-20,2020-01-26,2020,4,0.0,2020-01-27,0.39,33.035714285714285,17.76,24.86,52.02285714285715
Raichur,2020-01-27,2020-02-02,2020,5,0.0,2020-02-03,0.0,34.33142857142857,17.46,25.354285714285712,46.21857142857142
Raichur,2020-02-03,2020-02-09,2020,6,0.0,2020-02-10,0.0,34.54857142857143,19.357142857142858,26.624285714285715,44.06285714285714
Raichur,2020-02-10,2020-02-16,2020,7,0.0,2020-02-17,0.02,34.01428571428571,19.860000000000003,26.78,44.73285714285714
Raichur,2020-02-17,2020-02-23,2020,8,0.0,2020-02-24,0.0,35.07142857142857,18.27857142857143,26.28428571428572,37.72428571428571
Raichur,2020-02-24,2020-03-01,2020,9,0.0,2020-03-02,0.0,35.65714285714286,17.512857142857143,26.288571428571423,40.89142857142857
Raichur,2020-03-02,2020-03-08,2020,10,0.91906825825572,2020-03-09,3.49,35.43571428571429,21.01,28.035714285714285,40.33714285714286
Raichur,2020-03-09,2020-03-15,2020,11,0.2011817929645379,2020-03-16,0.7999999999999999,36.50285714285714,22.31857142857143,29.487142857142857,37.76428571428572
Raichur,2020-03-16,2020-03-22,2020,12,0.0986915845423936,2020-03-23,0.04,38.27571428571429,23.664285714285715,30.914285714285715,36.39
Raichur,2020-03-23,2020-03-29,2020,13,0.1002505421638488,2020-03-30,0.84,39.01142857142857,22.31571428571429,30.72,28.814285714285717
Raichur,2020-03-30,2020-04-05,2020,14,0.0,2020-04-06,0.27,39.60428571428572,22.86428571428572,31.367142857142856,30.64428571428571
